year,DHSID_EA,n_quads
2018,ZM-2018-7#-00000039,2
2018,ZM-2018-7#-00000040,2
2018,ZM-2018-7#-00000041,4
2018,ZM-2018-7#-00000042,4
2018,ZM-2018-7#-00000043,2
2018,ZM-2018-7#-00000045,4
2018,ZM-2018-7#-00000046,4
2018,ZM-2018-7#-00000047,4
2018,ZM-2018-7#-00000048,2
2018,ZM-2018-7#-00000049,2
2018,ZM-2018-7#-00000050,4
2018,ZM-2018-7#-00000051,4
2018,ZM-2018-7#-00000052,4
2018,ZM-2018-7#-00000054,2
2018,ZM-2018-7#-00000057,2
2018,ZM-2018-7#-00000058,2
2018,ZM-2018-7#-00000059,4
2018,ZM-2018-7#-00000060,4
2018,ZM-2018-7#-00000061,2
2018,ZM-2018-7#-00000062,2
2018,ZM-2018-7#-00000063,2
2018,ZM-2018-7#-00000064,4
2018,ZM-2018-7#-00000066,2
2018,ZM-2018-7#-00000068,2
2018,ZM-2018-7#-00000069,2
2018,ZM-2018-7#-00000071,4
2018,ZM-2018-7#-00000072,2
2018,ZM-2018-7#-00000073,2
2018,ZM-2018-7#-00000074,2
2018,ZM-2018-7#-00000075,2
2018,ZM-2018-7#-00000076,2
2018,ZM-2018-7#-00000078,2
2018,ZM-2018-7#-00000080,2
2018,ZM-2018-7#-00000081,2
2018,ZM-2018-7#-00000082,2
2018,ZM-2018-7#-00000083,2
2018,ZM-2018-7#-00000084,2
2018,ZM-2018-7#-00000085,4
2018,ZM-2018-7#-00000087,2
2018,ZM-2018-7#-00000089,2
2018,ZM-2018-7#-00000090,2
2018,ZM-2018-7#-00000092,2
2018,ZM-2018-7#-00000093,4
2018,ZM-2018-7#-00000094,2
2018,ZM-2018-7#-00000095,4
2018,ZM-2018-7#-00000096,4
2018,ZM-2018-7#-00000097,2
2018,ZM-2018-7#-00000098,2
2018,ZM-2018-7#-00000100,2
2018,ZM-2018-7#-00000101,2
2018,ZM-2018-7#-00000102,2
2018,ZM-2018-7#-00000103,2
2018,ZM-2018-7#-00000104,4
2018,ZM-2018-7#-00000108,4
2018,ZM-2018-7#-00000109,2
2018,ZM-2018-7#-00000110,2
2018,ZM-2018-7#-00000111,2
2018,ZM-2018-7#-00000112,2
2018,ZM-2018-7#-00000113,2
2018,ZM-2018-7#-00000114,2
2018,ZM-2018-7#-00000115,2
2018,ZM-2018-7#-00000116,4
2018,ZM-2018-7#-00000117,2
2018,ZM-2018-7#-00000118,2
2018,ZM-2018-7#-00000119,2
2018,ZM-2018-7#-00000120,2
2018,ZM-2018-7#-00000121,2
2018,ZM-2018-7#-00000122,4
2018,ZM-2018-7#-00000124,2
2018,ZM-2018-7#-00000125,2
2018,ZM-2018-7#-00000126,2
2018,ZM-2018-7#-00000128,2
2018,ZM-2018-7#-00000129,4
2018,ZM-2018-7#-00000130,4
2018,ZM-2018-7#-00000131,2
2018,ZM-2018-7#-00000132,2
2018,ZM-2018-7#-00000135,4
2018,ZM-2018-7#-00000136,2
2018,ZM-2018-7#-00000137,4
2018,ZM-2018-7#-00000138,2
2018,ZM-2018-7#-00000139,4
2018,ZM-2018-7#-00000140,4
2018,ZM-2018-7#-00000141,2
2018,ZM-2018-7#-00000142,4
2018,ZM-2018-7#-00000143,4
2018,ZM-2018-7#-00000144,4
2018,ZM-2018-7#-00000145,2
2018,ZM-2018-7#-00000147,2
2018,ZM-2018-7#-00000148,2
2018,ZM-2018-7#-00000149,2
2018,ZM-2018-7#-00000150,4
2018,ZM-2018-7#-00000151,2
2018,ZM-2018-7#-00000154,2
2018,ZM-2018-7#-00000155,4
2018,ZM-2018-7#-00000156,4
2018,ZM-2018-7#-00000157,2
2018,ZM-2018-7#-00000158,2
2018,ZM-2018-7#-00000160,4
2018,ZM-2018-7#-00000161,4
2018,ZM-2018-7#-00000162,4
2018,ZM-2018-7#-00000163,2
2018,ZM-2018-7#-00000164,2
2018,ZM-2018-7#-00000165,2
2018,ZM-2018-7#-00000167,2
2018,ZM-2018-7#-00000168,4
2018,ZM-2018-7#-00000169,4
2018,ZM-2018-7#-00000170,4
2018,ZM-2018-7#-00000172,2
2018,ZM-2018-7#-00000173,4
2018,ZM-2018-7#-00000175,2
2018,ZM-2018-7#-00000178,2
2018,ZM-2018-7#-00000181,2
2018,ZM-2018-7#-00000183,4
2018,ZM-2018-7#-00000184,2
2018,ZM-2018-7#-00000185,4
2018,ZM-2018-7#-00000186,2
2018,ZM-2018-7#-00000187,4
2018,ZM-2018-7#-00000188,2
2018,ZM-2018-7#-00000190,2
2018,ZM-2018-7#-00000191,2
2018,ZM-2018-7#-00000192,4
2018,ZM-2018-7#-00000193,2
2018,ZM-2018-7#-00000194,2
2018,ZM-2018-7#-00000196,2
2018,ZM-2018-7#-00000197,4
2018,ZM-2018-7#-00000198,4
2018,ZM-2018-7#-00000199,2
2018,ZM-2018-7#-00000200,2
2018,ZM-2018-7#-00000201,4
2018,ZM-2018-7#-00000202,2
2018,ZM-2018-7#-00000204,2
2018,ZM-2018-7#-00000207,2
2018,ZM-2018-7#-00000209,4
2018,ZM-2018-7#-00000210,2
2018,ZM-2018-7#-00000211,2
2018,ZM-2018-7#-00000212,2
2018,ZM-2018-7#-00000213,2
2018,ZM-2018-7#-00000214,2
2018,ZM-2018-7#-00000215,2
2018,ZM-2018-7#-00000217,2
2018,ZM-2018-7#-00000219,2
2018,ZM-2018-7#-00000220,2
2018,ZM-2018-7#-00000221,2
2018,ZM-2018-7#-00000222,4
2018,ZM-2018-7#-00000223,2
2018,ZM-2018-7#-00000224,4
2018,ZM-2018-7#-00000225,2
2018,ZM-2018-7#-00000226,4
2018,ZM-2018-7#-00000227,2
2018,ZM-2018-7#-00000230,2
2018,ZM-2018-7#-00000231,2
2018,ZM-2018-7#-00000232,2
2018,ZM-2018-7#-00000233,2
2018,ZM-2018-7#-00000234,2
2018,ZM-2018-7#-00000235,2
2018,ZM-2018-7#-00000237,4
2018,ZM-2018-7#-00000238,2
2018,ZM-2018-7#-00000241,2
2018,ZM-2018-7#-00000242,2
2018,ZM-2018-7#-00000243,2
2018,ZM-2018-7#-00000245,4
2018,ZM-2018-7#-00000246,2
2018,ZM-2018-7#-00000247,2
2018,ZM-2018-7#-00000248,2
2018,ZM-2018-7#-00000249,2
2018,ZM-2018-7#-00000250,2
2018,ZM-2018-7#-00000251,2
2018,ZM-2018-7#-00000252,2
2018,ZM-2018-7#-00000255,4
2018,ZM-2018-7#-00000256,4
2018,ZM-2018-7#-00000257,2
2018,ZM-2018-7#-00000259,4
2018,ZM-2018-7#-00000260,4
2018,ZM-2018-7#-00000261,2
2018,ZM-2018-7#-00000264,2
2018,ZM-2018-7#-00000265,2
2018,ZM-2018-7#-00000266,4
2018,ZM-2018-7#-00000267,2
2018,ZM-2018-7#-00000268,2
2018,ZM-2018-7#-00000270,4
2018,ZM-2018-7#-00000271,2
2018,ZM-2018-7#-00000272,4
2018,ZM-2018-7#-00000273,4
2018,ZM-2018-7#-00000275,4
2018,ZM-2018-7#-00000277,2
2018,ZM-2018-7#-00000279,2
2018,ZM-2018-7#-00000280,2
2018,ZM-2018-7#-00000284,2
2018,ZM-2018-7#-00000286,4
2018,ZM-2018-7#-00000290,2
2018,ZM-2018-7#-00000291,2
2018,ZM-2018-7#-00000292,4
2018,ZM-2018-7#-00000295,2
2018,ZM-2018-7#-00000296,2
2018,ZM-2018-7#-00000298,2
2018,ZM-2018-7#-00000299,2
2018,ZM-2018-7#-00000300,2
2018,ZM-2018-7#-00000302,4
2018,ZM-2018-7#-00000304,4
2018,ZM-2018-7#-00000306,4
2018,ZM-2018-7#-00000307,2
2018,ZM-2018-7#-00000308,2
2018,ZM-2018-7#-00000309,2
2018,ZM-2018-7#-00000310,2
2018,ZM-2018-7#-00000311,4
2018,ZM-2018-7#-00000312,2
2018,ZM-2018-7#-00000314,4
2018,ZM-2018-7#-00000315,2
2018,ZM-2018-7#-00000317,4
2018,ZM-2018-7#-00000319,4
2018,ZM-2018-7#-00000321,2
2018,ZM-2018-7#-00000322,2
2018,ZM-2018-7#-00000323,2
2018,ZM-2018-7#-00000325,2
2018,ZM-2018-7#-00000326,4
2018,ZM-2018-7#-00000327,2
2018,ZM-2018-7#-00000328,2
2018,ZM-2018-7#-00000330,2
2018,ZM-2018-7#-00000332,2
2018,ZM-2018-7#-00000334,2
2018,ZM-2018-7#-00000335,4
2018,ZM-2018-7#-00000336,2
2018,ZM-2018-7#-00000337,2
2018,ZM-2018-7#-00000338,2
2018,ZM-2018-7#-00000339,2
2018,ZM-2018-7#-00000340,4
2018,ZM-2018-7#-00000341,2
2018,ZM-2018-7#-00000342,2
2018,ZM-2018-7#-00000343,4
2018,ZM-2018-7#-00000344,2
2018,ZM-2018-7#-00000345,4
2018,ZM-2018-7#-00000347,2
2018,ZM-2018-7#-00000348,4
2018,ZM-2018-7#-00000349,2
2018,ZM-2018-7#-00000351,4
2018,ZM-2018-7#-00000353,2
2018,ZM-2018-7#-00000354,2
2018,ZM-2018-7#-00000356,2
2018,ZM-2018-7#-00000357,2
2018,ZM-2018-7#-00000358,2
2018,ZM-2018-7#-00000359,2
2018,ZM-2018-7#-00000362,2
2018,ZM-2018-7#-00000363,2
2018,ZM-2018-7#-00000364,2
2018,ZM-2018-7#-00000365,4
2018,ZM-2018-7#-00000366,4
2018,ZM-2018-7#-00000368,2
2018,ZM-2018-7#-00000369,2
2018,ZM-2018-7#-00000370,4
2018,ZM-2018-7#-00000372,2
2018,ZM-2018-7#-00000373,2
2018,ZM-2018-7#-00000375,2
2018,ZM-2018-7#-00000376,4
2018,ZM-2018-7#-00000377,4
2018,ZM-2018-7#-00000378,2
2018,ZM-2018-7#-00000379,4
2018,ZM-2018-7#-00000380,2
2018,ZM-2018-7#-00000381,4
2018,ZM-2018-7#-00000382,4
2018,ZM-2018-7#-00000383,2
2018,ZM-2018-7#-00000384,2
2018,ZM-2018-7#-00000386,2
2018,ZM-2018-7#-00000387,2
2018,ZM-2018-7#-00000388,2
2018,ZM-2018-7#-00000389,2
2018,ZM-2018-7#-00000390,2
2018,ZM-2018-7#-00000391,4
2018,ZM-2018-7#-00000392,2
2018,ZM-2018-7#-00000393,2
2018,ZM-2018-7#-00000394,2
2018,ZM-2018-7#-00000395,2
2018,ZM-2018-7#-00000396,2
2018,ZM-2018-7#-00000398,2
2018,ZM-2018-7#-00000399,2
2018,ZM-2018-7#-00000400,4
2018,ZM-2018-7#-00000401,4
2018,ZM-2018-7#-00000402,2
2018,ZM-2018-7#-00000403,4
2018,ZM-2018-7#-00000404,4
2018,ZM-2018-7#-00000406,2
2018,ZM-2018-7#-00000407,2
2018,ZM-2018-7#-00000408,2
2018,ZM-2018-7#-00000410,2
2018,ZM-2018-7#-00000411,4
2018,ZM-2018-7#-00000412,2
2018,ZM-2018-7#-00000413,2
2018,ZM-2018-7#-00000414,2
2018,ZM-2018-7#-00000415,4
2018,ZM-2018-7#-00000416,2
2018,ZM-2018-7#-00000418,2
2018,ZM-2018-7#-00000419,4
2018,ZM-2018-7#-00000420,2
2018,ZM-2018-7#-00000421,2
2018,ZM-2018-7#-00000422,2
2018,ZM-2018-7#-00000423,4
2018,ZM-2018-7#-00000424,4
2018,ZM-2018-7#-00000425,2
2018,ZM-2018-7#-00000427,2
2018,ZM-2018-7#-00000428,4
2018,ZM-2018-7#-00000429,2
2018,ZM-2018-7#-00000430,2
2018,ZM-2018-7#-00000431,2
2018,ZM-2018-7#-00000432,2
2018,ZM-2018-7#-00000435,4
2018,ZM-2018-7#-00000436,2
2018,ZM-2018-7#-00000437,4
2018,ZM-2018-7#-00000438,2
2018,ZM-2018-7#-00000439,4
2018,ZM-2018-7#-00000440,4
2018,ZM-2018-7#-00000441,2
2018,ZM-2018-7#-00000442,2
2018,ZM-2018-7#-00000444,2
2018,ZM-2018-7#-00000445,2
2018,ZM-2018-7#-00000446,2
2018,ZM-2018-7#-00000448,4
2018,ZM-2018-7#-00000449,4
2018,ZM-2018-7#-00000450,4
2018,ZM-2018-7#-00000452,2
2018,ZM-2018-7#-00000453,4
2018,ZM-2018-7#-00000454,2
2018,ZM-2018-7#-00000456,2
2018,ZM-2018-7#-00000457,4
2018,ZM-2018-7#-00000458,2
2018,ZM-2018-7#-00000459,2
2018,ZM-2018-7#-00000461,2
2018,ZM-2018-7#-00000462,2
2018,ZM-2018-7#-00000463,2
2018,ZM-2018-7#-00000465,2
2018,ZM-2018-7#-00000466,2
2018,ZM-2018-7#-00000468,4
2018,ZM-2018-7#-00000471,4
2018,ZM-2018-7#-00000472,4
2018,ZM-2018-7#-00000474,2
2018,ZM-2018-7#-00000475,2
2018,ZM-2018-7#-00000478,2
2018,ZM-2018-7#-00000480,2
2018,ZM-2018-7#-00000481,2
2018,ZM-2018-7#-00000482,4
2018,ZM-2018-7#-00000483,2
2018,ZM-2018-7#-00000484,2
2018,ZM-2018-7#-00000485,4
2018,ZM-2018-7#-00000487,4
2018,ZM-2018-7#-00000489,2
2018,ZM-2018-7#-00000491,2
2018,ZM-2018-7#-00000492,2
2018,ZM-2018-7#-00000493,2
2018,ZM-2018-7#-00000494,4
2018,ZM-2018-7#-00000495,2
2018,ZM-2018-7#-00000496,2
2018,ZM-2018-7#-00000497,2
2018,ZM-2018-7#-00000498,2
2018,ZM-2018-7#-00000499,4
2018,ZM-2018-7#-00000500,2
2018,ZM-2018-7#-00000501,2
2018,ZM-2018-7#-00000502,2
2018,ZM-2018-7#-00000503,4
2018,ZM-2018-7#-00000504,4
2018,ZM-2018-7#-00000506,4
2018,ZM-2018-7#-00000507,4
2018,ZM-2018-7#-00000508,2
2018,ZM-2018-7#-00000509,2
2018,ZM-2018-7#-00000510,2
2018,ZM-2018-7#-00000511,4
2018,ZM-2018-7#-00000514,2
2018,ZM-2018-7#-00000515,4
2018,ZM-2018-7#-00000516,2
2018,ZM-2018-7#-00000517,4
2018,ZM-2018-7#-00000520,2
2018,ZM-2018-7#-00000521,2
2018,ZM-2018-7#-00000522,2
2018,ZM-2018-7#-00000523,2
2018,ZM-2018-7#-00000526,2
2018,ZM-2018-7#-00000528,2
2018,ZM-2018-7#-00000530,4
2018,ZM-2018-7#-00000531,4
2018,ZM-2018-7#-00000532,2
2018,ZM-2018-7#-00000534,4
2018,ZM-2018-7#-00000535,2
2018,ZM-2018-7#-00000536,2
2018,ZM-2018-7#-00000537,2
2018,ZM-2018-7#-00000538,2
2018,ZM-2018-7#-00000539,4
2018,ZM-2018-7#-00000541,2
2018,ZM-2018-7#-00000542,2
2018,ZM-2018-7#-00000543,4
2018,ZM-2018-7#-00000544,4
2018,ZM-2018-7#-00000545,2
2019,ET-2019-8#-00000001,4
2019,ET-2019-8#-00000002,2
2019,ET-2019-8#-00000003,2
2019,ET-2019-8#-00000004,4
2019,ET-2019-8#-00000006,2
2019,ET-2019-8#-00000007,2
2019,ET-2019-8#-00000008,2
2019,ET-2019-8#-00000010,2
2019,ET-2019-8#-00000013,2
2019,ET-2019-8#-00000014,2
2019,ET-2019-8#-00000017,2
2019,ET-2019-8#-00000018,4
2019,ET-2019-8#-00000019,2
2019,ET-2019-8#-00000020,2
2019,ET-2019-8#-00000021,4
2019,ET-2019-8#-00000022,4
2019,ET-2019-8#-00000023,4
2019,ET-2019-8#-00000026,4
2019,ET-2019-8#-00000030,4
2019,ET-2019-8#-00000031,2
2019,ET-2019-8#-00000032,2
2019,ET-2019-8#-00000033,2
2019,ET-2019-8#-00000034,2
2019,ET-2019-8#-00000035,2
2019,ET-2019-8#-00000036,2
2019,ET-2019-8#-00000037,4
2019,ET-2019-8#-00000038,2
2019,ET-2019-8#-00000039,4
2019,ET-2019-8#-00000040,2
2019,ET-2019-8#-00000041,2
2019,ET-2019-8#-00000042,2
2019,ET-2019-8#-00000043,2
2019,ET-2019-8#-00000045,2
2019,ET-2019-8#-00000047,2
2019,ET-2019-8#-00000048,2
2019,ET-2019-8#-00000049,4
2019,ET-2019-8#-00000051,4
2019,ET-2019-8#-00000052,4
2019,ET-2019-8#-00000056,2
2019,ET-2019-8#-00000057,2
2019,ET-2019-8#-00000058,4
2019,ET-2019-8#-00000059,2
2019,ET-2019-8#-00000061,2
2019,ET-2019-8#-00000063,2
2019,ET-2019-8#-00000065,2
2019,ET-2019-8#-00000066,2
2019,ET-2019-8#-00000068,2
2019,ET-2019-8#-00000069,2
2019,ET-2019-8#-00000070,2
2019,ET-2019-8#-00000072,2
2019,ET-2019-8#-00000073,2
2019,ET-2019-8#-00000074,2
2019,ET-2019-8#-00000075,4
2019,ET-2019-8#-00000076,2
2019,ET-2019-8#-00000077,2
2019,ET-2019-8#-00000078,4
2019,ET-2019-8#-00000079,2
2019,ET-2019-8#-00000080,2
2019,ET-2019-8#-00000082,4
2019,ET-2019-8#-00000083,2
2019,ET-2019-8#-00000084,2
2019,ET-2019-8#-00000085,2
2019,ET-2019-8#-00000086,2
2019,ET-2019-8#-00000089,4
2019,ET-2019-8#-00000090,2
2019,ET-2019-8#-00000091,2
2019,ET-2019-8#-00000093,2
2019,ET-2019-8#-00000095,4
2019,ET-2019-8#-00000098,2
2019,ET-2019-8#-00000102,2
2019,ET-2019-8#-00000103,2
2019,ET-2019-8#-00000104,2
2019,ET-2019-8#-00000105,2
2019,ET-2019-8#-00000106,4
2019,ET-2019-8#-00000107,4
2019,ET-2019-8#-00000108,2
2019,ET-2019-8#-00000110,2
2019,ET-2019-8#-00000112,2
2019,ET-2019-8#-00000114,2
2019,ET-2019-8#-00000116,4
2019,ET-2019-8#-00000117,2
2019,ET-2019-8#-00000118,2
2019,ET-2019-8#-00000119,2
2019,ET-2019-8#-00000120,2
2019,ET-2019-8#-00000122,2
2019,ET-2019-8#-00000123,2
2019,ET-2019-8#-00000124,4
2019,ET-2019-8#-00000125,2
2019,ET-2019-8#-00000126,4
2019,ET-2019-8#-00000127,2
2019,ET-2019-8#-00000129,2
2019,ET-2019-8#-00000132,2
2019,ET-2019-8#-00000133,4
2019,ET-2019-8#-00000134,4
2019,ET-2019-8#-00000135,4
2019,ET-2019-8#-00000136,4
2019,ET-2019-8#-00000137,2
2019,ET-2019-8#-00000138,2
2019,ET-2019-8#-00000139,2
2019,ET-2019-8#-00000141,2
2019,ET-2019-8#-00000142,4
2019,ET-2019-8#-00000144,2
2019,ET-2019-8#-00000145,2
2019,ET-2019-8#-00000148,2
2019,ET-2019-8#-00000149,4
2019,ET-2019-8#-00000150,4
2019,ET-2019-8#-00000151,4
2019,ET-2019-8#-00000153,2
2019,ET-2019-8#-00000155,4
2019,ET-2019-8#-00000156,2
2019,ET-2019-8#-00000157,2
2019,ET-2019-8#-00000158,4
2019,ET-2019-8#-00000159,2
2019,ET-2019-8#-00000161,2
2019,ET-2019-8#-00000162,2
2019,ET-2019-8#-00000163,4
2019,ET-2019-8#-00000164,2
2019,ET-2019-8#-00000165,4
2019,ET-2019-8#-00000166,4
2019,ET-2019-8#-00000168,2
2019,ET-2019-8#-00000169,4
2019,ET-2019-8#-00000170,2
2019,ET-2019-8#-00000171,2
2019,ET-2019-8#-00000172,2
2019,ET-2019-8#-00000173,2
2019,ET-2019-8#-00000174,2
2019,ET-2019-8#-00000175,2
2019,ET-2019-8#-00000176,4
2019,ET-2019-8#-00000177,2
2019,ET-2019-8#-00000180,2
2019,ET-2019-8#-00000181,2
2019,ET-2019-8#-00000182,2
2019,ET-2019-8#-00000183,2
2019,ET-2019-8#-00000184,2
2019,ET-2019-8#-00000186,2
2019,ET-2019-8#-00000187,2
2019,ET-2019-8#-00000188,4
2019,ET-2019-8#-00000189,2
2019,ET-2019-8#-00000191,2
2019,ET-2019-8#-00000192,4
2019,ET-2019-8#-00000193,2
2019,ET-2019-8#-00000194,2
2019,ET-2019-8#-00000195,2
2019,ET-2019-8#-00000197,4
2019,ET-2019-8#-00000198,2
2019,ET-2019-8#-00000201,4
2019,ET-2019-8#-00000202,2
2019,ET-2019-8#-00000203,2
2019,ET-2019-8#-00000204,2
2019,ET-2019-8#-00000205,4
2019,ET-2019-8#-00000206,2
2019,ET-2019-8#-00000207,2
2019,ET-2019-8#-00000208,4
2019,ET-2019-8#-00000209,2
2019,ET-2019-8#-00000210,4
2019,ET-2019-8#-00000211,4
2019,ET-2019-8#-00000214,2
2019,ET-2019-8#-00000215,4
2019,ET-2019-8#-00000217,2
2019,ET-2019-8#-00000218,2
2019,ET-2019-8#-00000219,4
2019,ET-2019-8#-00000220,2
2019,ET-2019-8#-00000221,4
2019,ET-2019-8#-00000222,2
2019,ET-2019-8#-00000223,2
2019,ET-2019-8#-00000224,2
2019,ET-2019-8#-00000225,4
2019,ET-2019-8#-00000226,2
2019,ET-2019-8#-00000228,2
2019,ET-2019-8#-00000230,2
2019,ET-2019-8#-00000231,2
2019,ET-2019-8#-00000233,2
2019,ET-2019-8#-00000234,2
2019,ET-2019-8#-00000235,2
2019,ET-2019-8#-00000237,2
2019,ET-2019-8#-00000241,2
2019,ET-2019-8#-00000242,2
2019,ET-2019-8#-00000243,2
2019,ET-2019-8#-00000244,2
2019,ET-2019-8#-00000245,4
2019,ET-2019-8#-00000246,2
2019,ET-2019-8#-00000247,2
2019,ET-2019-8#-00000248,4
2019,ET-2019-8#-00000249,4
2019,ET-2019-8#-00000250,2
2019,ET-2019-8#-00000252,4
2019,ET-2019-8#-00000254,2
2019,ET-2019-8#-00000255,4
2019,ET-2019-8#-00000256,2
2019,ET-2019-8#-00000257,2
2019,ET-2019-8#-00000259,2
2019,ET-2019-8#-00000260,2
2019,ET-2019-8#-00000261,2
2019,ET-2019-8#-00000262,2
2019,ET-2019-8#-00000268,2
2019,ET-2019-8#-00000269,4
2019,ET-2019-8#-00000270,2
2019,ET-2019-8#-00000271,2
2019,ET-2019-8#-00000272,2
2019,ET-2019-8#-00000274,2
2019,ET-2019-8#-00000275,2
2019,ET-2019-8#-00000277,2
2019,ET-2019-8#-00000279,2
2019,ET-2019-8#-00000280,4
2019,ET-2019-8#-00000281,2
2019,ET-2019-8#-00000282,4
2019,ET-2019-8#-00000283,4
2019,ET-2019-8#-00000284,4
2019,ET-2019-8#-00000285,4
2019,ET-2019-8#-00000286,4
2019,ET-2019-8#-00000287,4
2019,ET-2019-8#-00000288,4
2019,ET-2019-8#-00000289,2
2019,ET-2019-8#-00000290,4
2019,ET-2019-8#-00000291,4
2019,ET-2019-8#-00000292,4
2019,ET-2019-8#-00000293,4
2019,ET-2019-8#-00000294,4
2019,ET-2019-8#-00000295,2
2019,ET-2019-8#-00000296,2
2019,ET-2019-8#-00000297,4
2019,ET-2019-8#-00000298,4
2019,ET-2019-8#-00000299,2
2019,ET-2019-8#-00000301,4
2019,ET-2019-8#-00000302,2
2019,ET-2019-8#-00000303,2
2019,GA-2019-7#-00000001,2
2019,GA-2019-7#-00000004,2
2019,GA-2019-7#-00000005,4
2019,GA-2019-7#-00000006,2
2019,GA-2019-7#-00000008,2
2019,GA-2019-7#-00000012,4
2019,GA-2019-7#-00000013,2
2019,GA-2019-7#-00000014,4
2019,GA-2019-7#-00000015,4
2019,GA-2019-7#-00000017,2
2019,GA-2019-7#-00000019,4
2019,GA-2019-7#-00000022,4
2019,GA-2019-7#-00000023,2
2019,GA-2019-7#-00000025,4
2019,GA-2019-7#-00000028,4
2019,GA-2019-7#-00000029,2
2019,GA-2019-7#-00000030,2
2019,GA-2019-7#-00000031,4
2019,GA-2019-7#-00000032,2
2019,GA-2019-7#-00000033,2
2019,GA-2019-7#-00000034,4
2019,GA-2019-7#-00000036,4
2019,GA-2019-7#-00000037,2
2019,GA-2019-7#-00000038,4
2019,GA-2019-7#-00000039,4
2019,GA-2019-7#-00000041,2
2019,GA-2019-7#-00000042,4
2019,GA-2019-7#-00000043,4
2019,GA-2019-7#-00000044,2
2019,GA-2019-7#-00000045,4
2019,GA-2019-7#-00000046,4
2019,GA-2019-7#-00000047,4
2019,GA-2019-7#-00000049,2
2019,GA-2019-7#-00000051,2
2019,GA-2019-7#-00000053,4
2019,GA-2019-7#-00000055,4
2019,GA-2019-7#-00000057,2
2019,GA-2019-7#-00000058,2
2019,GA-2019-7#-00000059,2
2019,GA-2019-7#-00000060,2
2019,GA-2019-7#-00000062,2
2019,GA-2019-7#-00000063,2
2019,GA-2019-7#-00000064,2
2019,GA-2019-7#-00000065,2
2019,GA-2019-7#-00000066,4
2019,GA-2019-7#-00000067,4
2019,GA-2019-7#-00000068,4
2019,GA-2019-7#-00000069,4
2019,GA-2019-7#-00000070,2
2019,GA-2019-7#-00000071,2
2019,GA-2019-7#-00000072,2
2019,GA-2019-7#-00000073,2
2019,GA-2019-7#-00000074,4
2019,GA-2019-7#-00000075,2
2019,GA-2019-7#-00000076,2
2019,GA-2019-7#-00000078,2
2019,GA-2019-7#-00000079,4
2019,GA-2019-7#-00000080,2
2019,GA-2019-7#-00000081,2
2019,GA-2019-7#-00000082,4
2019,GA-2019-7#-00000083,2
2019,GA-2019-7#-00000084,4
2019,GA-2019-7#-00000086,2
2019,GA-2019-7#-00000087,4
2019,GA-2019-7#-00000088,4
2019,GA-2019-7#-00000089,2
2019,GA-2019-7#-00000090,4
2019,GA-2019-7#-00000091,2
2019,GA-2019-7#-00000092,2
2019,GA-2019-7#-00000094,2
2019,GA-2019-7#-00000095,2
2019,GA-2019-7#-00000096,2
2019,GA-2019-7#-00000098,2
2019,GA-2019-7#-00000099,2
2019,GA-2019-7#-00000101,2
2019,GA-2019-7#-00000102,2
2019,GA-2019-7#-00000104,4
2019,GA-2019-7#-00000105,4
2019,GA-2019-7#-00000106,4
2019,GA-2019-7#-00000107,4
2019,GA-2019-7#-00000108,2
2019,GA-2019-7#-00000109,4
2019,GA-2019-7#-00000110,4
2019,GA-2019-7#-00000111,4
2019,GA-2019-7#-00000112,2
2019,GA-2019-7#-00000113,2
2019,GA-2019-7#-00000114,2
2019,GA-2019-7#-00000116,4
2019,GA-2019-7#-00000117,4
2019,GA-2019-7#-00000118,2
2019,GA-2019-7#-00000119,2
2019,GA-2019-7#-00000120,2
2019,GA-2019-7#-00000121,2
2019,GA-2019-7#-00000122,2
2019,GA-2019-7#-00000123,2
2019,GA-2019-7#-00000124,4
2019,GA-2019-7#-00000125,4
2019,GA-2019-7#-00000126,4
2019,GA-2019-7#-00000128,4
2019,GA-2019-7#-00000129,2
2019,GA-2019-7#-00000131,2
2019,GA-2019-7#-00000132,4
2019,GA-2019-7#-00000133,2
2019,GA-2019-7#-00000135,2
2019,GA-2019-7#-00000137,2
2019,GA-2019-7#-00000138,4
2019,GA-2019-7#-00000139,2
2019,GA-2019-7#-00000140,4
2019,GA-2019-7#-00000141,4
2019,GA-2019-7#-00000143,2
2019,GA-2019-7#-00000145,2
2019,GA-2019-7#-00000146,4
2019,GA-2019-7#-00000147,2
2019,GA-2019-7#-00000149,2
2019,GA-2019-7#-00000150,2
2019,GA-2019-7#-00000151,4
2019,GA-2019-7#-00000152,2
2019,GA-2019-7#-00000154,2
2019,GA-2019-7#-00000156,4
2019,GA-2019-7#-00000159,2
2019,GA-2019-7#-00000160,4
2019,GA-2019-7#-00000162,2
2019,GA-2019-7#-00000163,4
2019,GA-2019-7#-00000164,4
2019,GA-2019-7#-00000165,4
2019,GA-2019-7#-00000166,4
2019,GA-2019-7#-00000167,4
2019,GA-2019-7#-00000169,2
2019,GA-2019-7#-00000170,4
2019,GA-2019-7#-00000171,2
2019,GA-2019-7#-00000173,2
2019,GA-2019-7#-00000174,4
2019,GA-2019-7#-00000175,2
2019,GA-2019-7#-00000176,4
2019,GA-2019-7#-00000178,2
2019,GA-2019-7#-00000179,2
2019,GA-2019-7#-00000180,2
2019,GA-2019-7#-00000181,4
2019,GA-2019-7#-00000182,4
2019,GA-2019-7#-00000183,4
2019,GA-2019-7#-00000184,4
2019,GA-2019-7#-00000188,2
